,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,SolvationFreeEnergy Value (kJ / mol),SolvationFreeEnergy Uncertainty (kJ / mol),Source
284,b02326229d7e4e74a92483706f355dbb,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOC(=O)c1ccc(O)cc1,Solute,,1,-38.4928,1.2552,10.1007/s10822-010-9350-8
285,cb572110c6f549d8a6fe9ffa142b598b,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccc(Cn2ccnc2)cc1,Solute,,1,-31.923920000000003,0.50208,10.5281/zenodo.596537
286,0a951f82540f459d84de1f95a2bfd3c5,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(=O)C1CC1,Solute,,1,-17.1544,2.5104,10.1021/ct050097l
287,70931ba7aa2743b0a9367a06598d637f,298.15,101.325,Liquid,2,O,Solvent,1.0,,COCCOC,Solute,,1,-20.25056,2.5104,10.1021/ct050097l
288,bc9f63d32c564cdb8b73cdc8c3fbfe42,298.15,101.325,Liquid,2,O,Solvent,1.0,,OCCO,Solute,,1,-38.91120000000001,2.5104,10.1021/ct050097l
289,d95a8d5fb3234603a8501292787f975a,298.15,101.325,Liquid,2,O,Solvent,1.0,,FC(F)(F)c1cccc(C(F)(F)F)c1,Solute,,1,4.47688,0.8368000000000001,10.5281/zenodo.596537
290,1c48f5f402724269913b6d4f1455f428,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCc1ccc(O)cc1,Solute,,1,-21.79864,2.88696,10.1021/je00018a020
291,85afa35864f14bbeae96f8154565d29d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCOCCO,Solute,,1,-26.777600000000003,2.5104,10.1021/ct050097l
292,88114c74b0d648ae995400afa1d20dba,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)C=C[C@@H]3[C@@]1(Cl)C2(Cl)Cl,Solute,,1,-10.6692,0.4184,10.1021/jp806724u
293,a990cbdc9f78462da81a23046b7a850c,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOCCOCC,Solute,,1,-14.81136,2.5104,10.1021/ct050097l
294,a43c44f2473f458a9e657bfc51d581c7,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCC=O,Solute,,1,-9.58136,2.5104,10.1021/ct050097l
295,f1f9336ebd564a939c246db125f6192f,298.15,101.325,Liquid,2,O,Solvent,1.0,,C[C@H](Cl)CCl,Solute,,1,-5.313680000000001,2.5104,10.1021/ct050097l
296,fb8de1f144644f8f8891007f1d027a75,298.15,101.325,Liquid,2,O,Solvent,1.0,,C[C@@H]1CCCC[C@@H]1C,Solute,,1,6.610720000000001,2.5104,10.1021/ct050097l
297,d090fdf710f6458186396bb1c307eb5e,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCI,Solute,,1,1.12968,2.5104,10.1021/ct050097l
298,49b0264705d8456aba1172c44511573e,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CCCCCC,Solute,,1,6.94544,2.5104,10.1021/ct050097l
299,0ce6d19defd94d508645e49639fd5284,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(O)c(C)c1,Solute,,1,-25.14584,2.5104,10.1021/ct050097l
300,78044c65788d427fa574c859249de45c,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCC(=O)O,Solute,,1,-25.77344,2.5104,10.1021/ct050097l
301,3a24741e94ea497e961759f42a858efb,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Solute,,1,-9.74872,4.85344,10.1007/s10822-010-9350-8
302,b2c2ab02a98b4d738e899362c8cdb76d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CS(=O)(=O)Cl,Solute,,1,-20.37608,2.5104,10.1139/v98-084
303,4a8a208c7b9f41bdaa761a01ad13f115,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1cccc(OC)c1O,Solute,,1,-29.12064,0.4184,10.5281/zenodo.596537
304,812090e8b7e14de2b776d49e5502c83e,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1ccccc1,Solute,,1,-22.970160000000003,2.5104,10.1021/ct050097l
305,6f10ea0fb84547b5b4350a5a0bd4f1ad,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCc1cccnc1,Solute,,1,-19.20456,2.5104,10.1021/ct050097l
306,2475fded2afa4d5da1c9c9a4e693d07a,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCC#N,Solute,,1,-14.72768,2.5104,10.1021/ct050097l
307,35cca2c1c57b4443822cbe793e68c6d2,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)CCOC=O,Solute,,1,-8.91192,2.5104,10.1021/ct050097l
308,dd5890c428a94c58a122ef64a8659bdb,298.15,101.325,Liquid,2,O,Solvent,1.0,,C#CCCCCC,Solute,,1,2.5104,2.5104,10.1021/ct050097l
309,6e30d6fc7c084fd2a373f0e0ac841461,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOC(OCC)Oc1ccccc1,Solute,,1,-21.882320000000004,2.5104,10.5281/zenodo.596537
310,a7b65a251c7143ff8f1056e941fb8c7c,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cccc(Nc2ccccc2C(=O)O)c1C,Solute,,1,-28.367520000000003,0.4184,10.5281/zenodo.596537
311,7f922c4c2b2247e1bb3218dd4c90d2dc,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)CO[N+](=O)[O-],Solute,,1,-25.06216,0.4184,10.1021/jp806724u
312,3af916bc0cbf4cc8951afbc2a5ed1162,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCSCC,Solute,,1,-6.10864,2.5104,10.1021/ct050097l
313,1b513cad571745f0844fffb67f24fb04,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,Solute,,1,-48.24152,1.21336,10.5281/zenodo.596537
314,dbb976e3e7394ff2b35173867ef2fe4d,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=C(C)[C@@H]1CC=C(C=O)CC1,Solute,,1,-17.11256,0.7112800000000001,10.5281/zenodo.596537
315,0caf8f8802a34b908ff7dc4bb08557d7,298.15,101.325,Liquid,2,O,Solvent,1.0,,N#Cc1ccncc1,Solute,,1,-25.18768,2.5104,10.1021/ct050097l
316,c3da423f84ff4ac7830b276338119186,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCSCCC,Solute,,1,-5.35552,2.5104,10.1021/ct050097l
317,8185a6daf94a441d88949c3088120f6f,298.15,101.325,Liquid,2,O,Solvent,1.0,,C[C@H]1CCCO1,Solute,,1,-13.8072,2.5104,10.1021/ct050097l
318,1d86f777b10846138b25db41acf6087f,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=[N+]([O-])c1ccccc1O,Solute,,1,-19.16272,2.5104,10.1021/ct050097l
319,6cf04ac9230a4fd5bfb2c51234a79cf0,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1ccccc1N,Solute,,1,-25.60608,2.5104,10.1021/ct050097l
320,8231337d194d4226a9dc80ccb2198448,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],Solute,,1,-23.68144,8.07512,10.1021/jp806724u
321,57f57a68b6004e5daf21c00321814325,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCO,Solute,,1,-17.61464,2.5104,10.1021/ct050097l
322,0a08ed40dbce4fec99bdd4e73c22aab7,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccc2c(c1)CCC2,Solute,,1,-6.10864,2.5104,10.1021/ct050097l
323,0a67fbb7d4d44f018c5ddcab6fe39950,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc2cc(C)ccc2c1,Solute,,1,-11.00392,2.5104,10.1021/ct050097l
324,4df46f0585e241abaea780e033ae295e,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CC=C,Solute,,1,2.34304,0.8368000000000001,10.1021/jo00891a006
325,38756f8a160f4fcd920415b57d927e5d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)C[C@@H](C)O,Solute,,1,-15.60632,2.5104,10.1021/ct050097l
326,e10a637d09d14b70ad746009209a6111,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)C,Solute,,1,9.6232,0.8368000000000001,10.1039/P29900000291
327,66e69c925c4c4109803b63218562a6c7,298.15,101.325,Liquid,2,O,Solvent,1.0,,CNC(=O)O/N=C\C(C)(C)SC,Solute,,1,-41.17056,0.4184,10.1021/jp806724u
328,4d31bd14b24342729d3cbc6299e848be,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCc1cnccn1,Solute,,1,-22.8028,2.5104,10.1021/ct050097l
329,6a2392ca81204be9858e9c988e64e36d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CS,Solute,,1,-5.0208,0.8368000000000001,10.1039/P29900000291
330,e94716ecc7d8495da7ede7265d2c0559,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCc1cccc2ccccc12,Solute,,1,-10.0416,2.5104,10.1021/ct050097l
331,79857dc4787e4b039f9e383745c1603f,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=[N+]([O-])OCCO[N+](=O)[O-],Solute,,1,-23.97432,0.4184,10.1021/jp806724u
332,dc83086a02a74758a73ba8f17a732cdf,298.15,101.325,Liquid,2,O,Solvent,1.0,,CN(C)CCC=C1c2ccccc2CCc2ccccc21,Solute,,1,-31.08712,2.5104,10.5281/zenodo.596537
333,86476327a050418b9efc64bc66caca5d,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClCCCCCl,Solute,,1,-9.70688,2.5104,10.1021/ct050097l
334,94482bfb163845c88d60eb0695bb8124,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CCCCC,Solute,,1,6.610720000000001,2.5104,10.1021/ct050097l
335,87fc071fcf7d4a9c9a7928404d44705a,298.15,101.325,Liquid,2,O,Solvent,1.0,,OCc1ccccc1,Solute,,1,-27.69808,2.5104,10.1021/ct050097l
336,de6e3bf7eb8e4de2a5382ddea29c9116,298.15,101.325,Liquid,2,O,Solvent,1.0,,CN(C)c1ccccc1,Solute,,1,-14.4348,2.5104,10.1021/ct050097l
337,230337ce03c64e7a85f32e228316e300,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)C(C)(C)C,Solute,,1,-13.01224,2.5104,10.1021/ct050097l
338,cb123505a1e04a9ba7d8e7056eb78ca2,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(F)(F)C(Cl)Cl,Solute,,1,-4.6860800000000005,2.5104,10.1021/ct050097l
339,ad04a8bc06d14175a8b1b984016b4fa3,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccc2c(c1)Oc1ccccc1O2,Solute,,1,-12.9704,0.4184,10.1007/s10822-012-9568-8
340,22a4f4be8ad445768e9cbec3492d770f,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCC(=O)OC,Solute,,1,-11.84072,2.5104,10.1021/ct050097l
341,352c7abb25d84f32b842ad2e91cde135,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,Solute,,1,-27.112320000000004,0.5439200000000001,10.1021/jp806724u
342,98b3428c189646f4845a0fff2caa6af4,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)c1ccccc1,Solute,,1,-1.2552,2.5104,10.1021/ct050097l
343,f0db2f60dbbd4ce0aedfa2f48d92e9c3,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCC,Solute,,1,9.6232,0.8368000000000001,10.1039/P29900000291
344,acf36d5cb030442294da32f1bd90f226,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,Solute,,1,-12.46832,4.184,10.1007/s10822-012-9568-8
345,cdcdd5c9a80f49bc9151911e7b6988eb,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)(C)c1ccc(O)cc1,Solute,,1,-24.72744,2.5104,10.1021/ct050097l
346,c7f76d1337ce4d8cb3d86f31150b1313,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)OCCC(C)C,Solute,,1,-9.24664,2.5104,10.1021/ct050097l
347,79ca3d1cbd4646038fcffdb5d1e613ee,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cc2ccccc2cc1C,Solute,,1,-11.63152,2.5104,10.1021/ct050097l
348,4539a43a794a41e69db7b4b61cf59e33,298.15,101.325,Liquid,2,O,Solvent,1.0,,FC(F)=C(F)C(F)(F)F,Solute,,1,12.25912,2.5104,10.1021/cr60306a003
349,39273b8122394283adc45e2cd574321a,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cn1ccnc1,Solute,,1,-35.18744,2.5104,10.1021/ct050097l
350,fdf96c346fed429494ab2a95e826e523,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(C)(OC)OC,Solute,,1,-18.49328,2.5104,10.1021/ja00802a021
351,651840c80df941a3a1f3f05c7a3a7453,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,Solute,,1,-15.94104,0.5857600000000001,10.1007/s10822-012-9568-8
352,51f9902d26154338a961b6dce9550410,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(N)cc1,Solute,,1,-23.30488,2.5104,10.1021/ct050097l
353,14e04e4a1cbd45e393c13c18702744c8,298.15,101.325,Liquid,2,O,Solvent,1.0,,Sc1ccccc1,Solute,,1,-10.6692,2.5104,10.1021/ct050097l
354,bcf78cf183cb481986df3632150d6839,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,Solute,,1,-9.03744,0.4184,10.1007/s10822-012-9568-8
355,d36345187fd8487ab73e57f57744584c,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,Solute,,1,-8.20064,0.4184,10.1007/s10822-012-9568-8
356,580efe9fd47143f0ae9653650d45fbee,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cccc(C)c1N,Solute,,1,-21.79864,2.5104,10.1021/ct050097l
357,cb05622b24844d0097093adcfb8cfb39,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1ccc(C(=O)N(C)C)cc1,Solute,,1,-46.06584,2.5104,10.1139/v92-210
358,fd0aacf1735d41599dc0a25f11c3ea6e,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)[C@@H]1CC[C@@H](C)CC1=O,Solute,,1,-10.58552,1.046,10.5281/zenodo.596537
359,4c905481a2c6499ba8b5b3667416b08e,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)C=O,Solute,,1,-11.96624,2.5104,10.1021/ct050097l
360,d7ae812781c2474ba247955f9a451490,298.15,101.325,Liquid,2,O,Solvent,1.0,,N,Solute,,1,-17.949360000000002,2.5104,10.1021/ct050097l
361,d908f3b9356a41cf902ee5debb346927,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cc(C)c2ccccc2c1,Solute,,1,-10.33448,2.5104,10.1021/ct050097l
362,d616fcaedbe4434d88bfc52234ce8e37,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CCCC=C,Solute,,1,4.22584,2.5104,10.1021/ct050097l
363,1b900d132060477bbd57b14ded0c15c5,298.15,101.325,Liquid,2,O,Solvent,1.0,,CNC,Solute,,1,-17.949360000000002,2.5104,10.1021/ct050097l
364,b73d4c474ccf4f3fa02af6a2529d0c1d,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1c(Cl)ccc(Cl)c1C(=O)O,Solute,,1,-41.25424,8.07512,10.1021/jp806724u
365,e3863e7676ff4181adf9cbef26c48046,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1c[nH]cn1,Solute,,1,-42.96968,2.5104,10.1021/bi00507a030
366,5d3307d54067487ba35b68538d8737f5,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccccc1[N+](=O)[O-],Solute,,1,-14.97872,2.5104,10.1021/ct050097l
367,05a585213bc246a1a8b17af576d1ed96,298.15,101.325,Liquid,2,O,Solvent,1.0,,COCC(OC)(OC)OC,Solute,,1,-23.97432,2.5104,10.1139/v80-201
368,dcee1f1e9b5444138c73227b7e481fc1,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCO,Solute,,1,-19.120880000000003,2.5104,10.1021/ct050097l
369,17ecff599dd943b68d01b3ad65e293bf,298.15,101.325,Liquid,2,O,Solvent,1.0,,COS(=O)(=O)OC,Solute,,1,-21.3384,2.5104,10.1139/v78-385
370,1e9277e198d049bdb45f6e29eb2e4de3,298.15,101.325,Liquid,2,O,Solvent,1.0,,COCCO,Solute,,1,-27.69808,1.6736000000000002,10.1007/BF00646936 + 10.1136/oem.45.8.561
371,efa92c96a7674b8f939d55dc3df127ab,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC1CCCC1,Solute,,1,6.65256,2.5104,10.1021/ct050097l
372,17f97e6c38264975b2855f1aaa55aeb1,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccc2ncccc2c1,Solute,,1,-23.93248,2.5104,10.1021/ct050097l
373,b300a5aa50a14766a1fb935233f53994,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCOCCO,Solute,,1,-26.15,2.5104,10.1021/ct050097l
374,ca36de8d9ca348f997ee4b647bb6dabf,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCc1ccccc1,Solute,,1,-0.16736,2.5104,10.1021/ct050097l
375,5acc16b04dbe4e4ebc6a2c05d8431cb2,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCOC(=O)CC,Solute,,1,-10.20896,2.5104,10.1021/ct050097l
376,9ff922dbc33a418eba2205fa34ae8e4b,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCSSCC,Solute,,1,-6.861759999999999,2.5104,10.1021/ct050097l
377,99f5e8a3a5e54ed987a7fca6c10bd664,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1cc(C)ccc1O,Solute,,1,-24.2672,0.4184,10.5281/zenodo.596537
378,ed998cabbced4a5f93f90ec7788c1ea8,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCC(C)(C)C,Solute,,1,10.50184,2.5104,10.1021/ct050097l
379,a9346bba1d4a48b9bf6cb13a17c8934a,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1ccccc1[N+](=O)[O-],Solute,,1,-30.836080000000003,2.5104,10.1021/ct050097l
380,7909843a717a45508993e0117453d71e,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClC(Cl)=C(Cl)Cl,Solute,,1,0.4184,2.5104,10.1021/ct050097l
381,b16d48cadbf449d48bc48080b8b69fe5,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)CCO,Solute,,1,-18.49328,2.5104,10.1021/ct050097l
382,6742742b7a9a426e8362fa813630fad7,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cccnc1,Solute,,1,-19.95768,2.5104,10.1021/ct050097l
383,b6a436a60a6842bfaeaaa7fe9043d36d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCC[N+](=O)[O-],Solute,,1,-12.92856,2.5104,10.1021/ct050097l
384,c161d91ec9f042348d6af633e249c0ce,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,Solute,,1,-39.329600000000006,0.8368000000000001,10.1007/s10822-010-9350-8
385,471a079a06584d7b89391bb4f26cd7cb,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCN,Solute,,1,-16.5268,2.5104,10.1021/ct050097l
386,1b779ed34ea94b369e37941c1651ca90,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCC/C=C/C=O,Solute,,1,-14.351120000000002,2.5104,10.1021/ct050097l
387,4eee32a7887c4f8392dc66c425c4293d,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1ccc([N+](=O)[O-])cc1,Solute,,1,-41.08688,0.4184,10.1007/s10822-010-9350-8
388,72bc16398269425fb33dd9de11114783,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=C,Solute,,1,5.35552,2.5104,10.1021/ct050097l
389,ee5a224277e347deb00c250292328366,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccc(Oc2ccccc2)cc1,Solute,,1,-12.00808,2.88696,10.5281/zenodo.596537
390,3fcc365b09ef4acda2f78743a37a2f07,298.15,101.325,Liquid,2,O,Solvent,1.0,,COP(=O)(OC)OC,Solute,,1,-36.4008,0.4184,10.1007/s10822-010-9350-8
391,2b1f30e1111c4f58ac6aa70c957a239c,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(C=O)cc1,Solute,,1,-17.865679999999998,2.5104,10.1021/ct050097l
392,ad7704c33d634ad7b8c5638675de8bde,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClC(Cl)C(Cl)Cl,Solute,,1,-9.91608,0.4184,10.1007/s10822-012-9568-8
393,0616c8ce990943ecbe8fa185a1c0cdca,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1c(O)c(OC)c(Cl)c(C=O)c1Cl,Solute,,1,-36.31712,3.17984,10.5281/zenodo.596537
394,1b9ad663009e41f3a7944e4778b4003e,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)OCC(COC(C)=O)OC(C)=O,Solute,,1,-36.98656,0.8368000000000001,10.5281/zenodo.596537
395,6cd1393818ab496fb7e2386987a8306d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCOC(=O)c1ccc(O)cc1,Solute,,1,-39.20408,0.92048,10.1007/s10822-010-9350-8
396,48f707618ff64df0863fa7e7d06337b7,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=Cc1cccnc1,Solute,,1,-29.7064,2.5104,10.1021/ct050097l
397,4ad4ecacad32479c9ee1969b8ec854c1,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC[C@H](C)Cl,Solute,,1,0.0,2.5104,10.1021/ct050097l
398,2f42563d0cda476b840d72967a11cc94,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=c1[nH]c(=O)[nH]c(=O)[nH]1,Solute,,1,-75.56304,1.12968,10.1007/s10822-010-9350-8
399,40c2d082f99f4afa9d8324ec9a6f3080,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCCN,Solute,,1,-15.2716,2.5104,10.1021/ct050097l
400,bab5df85b47e49e8a020e99f833bc912,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCI,Solute,,1,0.33472,2.5104,10.1021/ct050097l
401,f9b25124007d4360a9aa1e8e65f4c08c,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1cccc(Cl)c1,Solute,,1,-24.350880000000004,2.5104,10.1021/ct050097l
402,f2da942d1eb5472d97723bef6a2b0c57,298.15,101.325,Liquid,2,O,Solvent,1.0,,C1CNC1,Solute,,1,-23.26304,2.5104,10.1021/ct050097l
403,39c77d43cde349ca9c883f73aedb8644,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)CBr,Solute,,1,-0.12552,2.5104,10.1021/ct050097l
404,cd4dc64e70f941319f9cb06263a2de29,298.15,101.325,Liquid,2,O,Solvent,1.0,,C[C@H](O)C(F)(F)F,Solute,,1,-17.405440000000002,2.5104,10.1021/ct050097l
405,94170374efee4fe6a723ef54daef367d,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,Solute,,1,-9.53952,0.50208,10.1007/s10822-012-9568-8
406,5f8fc746f598477196a275a64bc0caab,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCc1ccncc1,Solute,,1,-19.79032,2.5104,10.1021/ct050097l
407,00321ee409b74a1a93b8fff76fc46232,298.15,101.325,Liquid,2,O,Solvent,1.0,,C1CCNCC1,Solute,,1,-21.38024,2.5104,10.1021/ct050097l
408,b8fcd76329484040a0eca7d5363d9969,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1ccc(C(C)=O)cc1,Solute,,1,-18.4096,2.5104,10.1021/ct050097l
409,dd54024f15a840ae96261666ce28160b,298.15,101.325,Liquid,2,O,Solvent,1.0,,COP(=O)(OC)[C@@H](O)C(Cl)(Cl)Cl,Solute,,1,-53.30416,8.07512,10.1021/jp806724u
410,fcf692ff32a7463383a819d5d5dc4d4b,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCNc1nc(NC(C)(C)C)nc(SC)n1,Solute,,1,-27.94912,1.75728,10.1021/jp806724u
411,5990106e874a49be8b74bf0aa224f89f,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)c1cccnc1,Solute,,1,-34.55984,2.5104,10.1021/ct050097l
412,58320f8f03494399bbb29a590acbc13e,298.15,101.325,Liquid,2,O,Solvent,1.0,,FC(F)(F)c1ccccc1C(F)(F)F,Solute,,1,4.47688,2.5104,10.1021/ct050097l
413,c3d2970f825f4d96bcb7834762084494,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClC(Cl)(Cl)Cl,Solute,,1,0.33472,2.5104,10.1021/ct050097l
414,f67658c6d23e41a580a996e9ef97a7ad,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccc(Cl)c(-c2ccccc2)c1,Solute,,1,-10.29264,0.4184,10.1007/s10822-012-9568-8
415,7027ccf674df46ef90a077d85472d326,298.15,101.325,Liquid,2,O,Solvent,1.0,,CN1CCCCC1,Solute,,1,-16.23392,2.5104,10.1021/ct050097l
416,b0395d5ace2846f8ac9c8ef5f7a57894,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccc2cc3ccccc3cc2c1,Solute,,1,-16.5268,2.5104,10.1021/ct050097l
417,675bd95df4574296a6460ea51149f96d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCC1CCCC1,Solute,,1,8.91192,2.5104,10.1021/ct050097l
418,76180b254b9744549b54857aaccae032,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCc1ccccc1,Solute,,1,-2.2175200000000004,2.5104,10.1021/ct050097l
419,d2aad2bf3bd94f35968c64a85a7d3dd7,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)COC(=O)C(C)C,Solute,,1,-7.07096,2.5104,10.1021/ct050097l
420,501875ad511143cfb4520615837ca4bc,298.15,101.325,Liquid,2,O,Solvent,1.0,,C1CCNC1,Solute,,1,-22.928320000000003,2.5104,10.1021/ct050097l
421,79cc51bb7ddb4e9791f02b9b2199acef,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CCl,Solute,,1,-2.46856,2.5104,10.1021/ct050097l
422,3cea08d6a4ef423e8caa086bb9cc59e0,298.15,101.325,Liquid,2,O,Solvent,1.0,,C/C=C/C=O,Solute,,1,-17.65648,2.5104,10.1021/ct050097l
423,70208f235fbb4740b73dfa90e3df1065,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOP(=O)(OCC)O/C(=C/Cl)c1ccc(Cl)cc1Cl,Solute,,1,-29.580880000000004,5.732080000000001,10.1021/jp806724u
424,a7c036be553148c4ab6b3a4fa82c2fa7,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC1=CCCCC1,Solute,,1,2.8032800000000004,2.5104,10.1021/ct050097l
